id,cluster_id
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN3Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN3Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN3Mutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN3Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN3Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN3Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN3Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN2Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN2Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN2Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN2Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[27] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN2Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN2Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.OBBN2Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],12
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[20] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[33] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[32] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInt methodDesc=([BI)I] indexes=[31] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveIncrementsMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveIncrementsMutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.digest.Blake3 method=unpackInts methodDesc=([BI)[I] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],14
