id,cluster_id
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],25
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],16
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],16
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],31
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF],25
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.extractors.HeaderExtractorImpl method=checkPreconditions methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)V] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],29
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=<init> methodDesc=(Ljava/lang/Object;Ljava/lang/Exception;)V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],13
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=<init> methodDesc=(Ljava/lang/Object;Ljava/lang/Exception;)V] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=cancel methodDesc=(Z)Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],18
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=cancel methodDesc=(Z)Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=cancel methodDesc=(Z)Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=cancel methodDesc=(Z)Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=cancel methodDesc=(Z)Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],27
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=cancel methodDesc=(Z)Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],0
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=cancel methodDesc=(Z)Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isCancelled methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isCancelled methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],18
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isCancelled methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],6
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isCancelled methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],6
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isCancelled methodDesc=()Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],12
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isCancelled methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],6
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isCancelled methodDesc=()Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isDone methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],21
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isDone methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],31
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isDone methodDesc=()Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isDone methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isDone methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isDone methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],27
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isDone methodDesc=()Z] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],11
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=isDone methodDesc=()Z] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],11
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=()Ljava/lang/Object;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=()Ljava/lang/Object;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],15
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=()Ljava/lang/Object;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=()Ljava/lang/Object;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=()Ljava/lang/Object;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],13
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=()Ljava/lang/Object;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],21
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=()Ljava/lang/Object;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],16
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Object;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],13
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Object;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpFuture method=get methodDesc=(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Object;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],11
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],27
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],18
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],7
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],26
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],6
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],24
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],13
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.httpclient.jdk.JDKHttpProvider method=createClient methodDesc=(Lcom/github/scribejava/core/httpclient/HttpClientConfig;)Lcom/github/scribejava/core/httpclient/HttpClient;] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],31
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=<init> methodDesc=(Lcom/github/scribejava/core/builder/api/DefaultApi20;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;Lcom/github/scribejava/core/httpclient/HttpClientConfig;Lcom/github/scribejava/core/httpclient/HttpClient;)V] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=<init> methodDesc=(Lcom/github/scribejava/core/builder/api/DefaultApi20;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;Lcom/github/scribejava/core/httpclient/HttpClientConfig;Lcom/github/scribejava/core/httpclient/HttpClient;)V] indexes=[21] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],10
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=<init> methodDesc=(Lcom/github/scribejava/core/builder/api/DefaultApi20;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/io/OutputStream;Ljava/lang/String;Lcom/github/scribejava/core/httpclient/HttpClientConfig;Lcom/github/scribejava/core/httpclient/HttpClient;)V] indexes=[26] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],11
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],3
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],21
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],7
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],24
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],1
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],13
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],26
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],19
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],16
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],24
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],27
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],22
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[17] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],20
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],16
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],26
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],9
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],19
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],2
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],23
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],18
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],29
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],21
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],17
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[29] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],13
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],22
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],8
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],7
MutationIdentifier [location=Location [clazz=com.github.scribejava.core.oauth.OAuth20Service method=sendAccessTokenRequestSync methodDesc=(Lcom/github/scribejava/core/model/OAuthRequest;)Lcom/github/scribejava/core/model/OAuth2AccessToken;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],10
